_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl
65daa9096a079dcae275c578,매물번호 42223060,매물번호 42223060,공용,1인실,23.14㎡,3000만원,35만원,경기도 성남시 중원구 성남동,일반사업자,벽걸이형\n냉장고\n세탁기\n싱크대\n가스레인지\n,https://www.dabangapp.com/room/65d2e7d090885355063b1cd5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa90f6a079dcae275c579,매물번호 42105491,매물번호 42105491,공용,1인실,24.14㎡,100만원,75만원,서울특별시 강남구 삼성동,일반사업자,벽걸이형\n침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n비디오폰\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65cc4baba40c2c146b56bfa6,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9156a079dcae275c57a,매물번호 42010667,매물번호 42010667,공용,그 외,43.5㎡,2000만원,60만원,경기도 안산시 상록구 일동,일반사업자,벽걸이형\n신발장\n싱크대\n가스레인지\n베란다\n비디오폰\n현관보안,https://www.dabangapp.com/room/65c4401f9d277d0c0e1778fa,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa91b6a079dcae275c57b,매물번호 42338851,매물번호 42338851,공용,1인실,23.61㎡,1000만원,60만원,서울특별시 송파구 잠실동,일반사업자,벽걸이형\n냉장고\n세탁기\n가스레인지\nCCTV\n현관보안,https://www.dabangapp.com/room/65d8f49a15dbd373f5ee598c,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9216a079dcae275c57c,매물번호 42000896,매물번호 42000896,공용,1인실,23.14㎡,1000만원,43만원,서울특별시 관악구 봉천동,일반사업자,벽걸이형\n책상\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n방범창,https://www.dabangapp.com/room/65c390f8e4c3841949a2562b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9276a079dcae275c57d,매물번호 42273925,매물번호 42273925,공용,그 외,57.96㎡,2000만원,70만원,서울특별시 강북구 미아동,일반사업자,싱크대\n베란다\n,https://www.dabangapp.com/room/65d57bb4145caa49a9ecde2a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa92d6a079dcae275c57e,매물번호 42335382,매물번호 42335382,공용,그 외,38㎡,3000만원,45만원,경기도 수원시 장안구 조원동,일반사업자,벽걸이형\n가스레인지\n,https://www.dabangapp.com/room/65d8552e16c8c84b5384e925,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9336a079dcae275c57f,매물번호 42348468,매물번호 42348468,공용,그 외,33.05㎡,500만원,50만원,경기도 부천시 원미구 심곡동,일반사업자,싱크대\n마당\n방범창,https://www.dabangapp.com/room/65d97314bc50665e272a0d25,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa93a6a079dcae275c580,매물번호 42337944,매물번호 42337944,공용,그 외,66.11㎡,5000만원,100만원,경기도 성남시 분당구 수내동,일반사업자,신발장\n싱크대\n,https://www.dabangapp.com/room/65d874dc3366f7410729a7ea,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9406a079dcae275c581,매물번호 41324344,매물번호 41324344,공용,그 외,48.98㎡,500만원,50만원,인천광역시 계양구 병방동,일반사업자,\n,https://www.dabangapp.com/room/659b977b8495af4cab7b96f0,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9466a079dcae275c582,매물번호 42261308,매물번호 42261308,공용,그 외,52.89㎡,1000만원,65만원,경기도 광주시 양벌동,일반사업자,스탠드형\n신발장\n화재경보기\n,https://www.dabangapp.com/room/65d46f7f6ae650135f752479,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa94c6a079dcae275c583,매물번호 41568221,매물번호 41568221,공용,1인실,19.83㎡,400만원,45만원,서울특별시 강동구 천호동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n가스레인지\nCCTV\n방범창,https://www.dabangapp.com/room/65a8d4ef93eb1c5da83481c2,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9536a079dcae275c584,매물번호 42179675,매물번호 42179675,공용,1인실,23.14㎡,500만원,40만원,서울특별시 금천구 가산동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d00df3d21d984be0d976c4,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9596a079dcae275c585,매물번호 42226076,매물번호 42226076,공용,그 외,40.1㎡,7000만원,45만원,서울특별시 광진구 중곡동,일반사업자,\n,https://www.dabangapp.com/room/65d2f479999af161fda00962,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa95f6a079dcae275c586,매물번호 41855451,매물번호 41855451,공용,1인실,26.44㎡,1000만원,35만원,경기도 광주시 탄벌동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n인터폰\n카드키\n현관보안,https://www.dabangapp.com/room/65bb0cc9dbe1eb5b2e5b49a9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9656a079dcae275c587,매물번호 42297486,매물번호 42297486,공용,그 외,47.64㎡,3500만원,100만원,서울특별시 용산구 효창동,일반사업자,신발장\n싱크대\n,https://www.dabangapp.com/room/65d6bf569d06a52e8ee7b32d,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa96c6a079dcae275c588,매물번호 38290425,매물번호 38290425,공용,1인실,27㎡,1000만원,75만원,경기도 하남시 망월동,일반사업자,천장형\n책상\n옷장\n식탁\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n인덕션\n붙박이장\n화재경보기\n베란다\n테라스\n마당\n무인택배함\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/64d48931c2216f6eeea37bb1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9736a079dcae275c589,매물번호 41808835,매물번호 41808835,공용,1인실,26.44㎡,5000만원,60만원,서울특별시 관악구 봉천동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n화재경보기\n비디오폰\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65b8642f41f68a32b40d6d40,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9796a079dcae275c58a,매물번호 41938377,매물번호 41938377,공용,그 외,36.36㎡,300만원,35만원,경기도 안산시 단원구 와동,일반사업자,신발장\n싱크대\n베란다\n현관보안,https://www.dabangapp.com/room/65c06afc7622e17539cd0a83,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9806a079dcae275c58b,매물번호 42338281,매물번호 42338281,공용,1인실,23.14㎡,1000만원,60만원,경기도 남양주시 별내동,일반사업자,옷장\n신발장\n냉장고\n세탁기\n인덕션\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/65d8835bbce7d94a0b934bc1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9a26a079dcae275c58c,매물번호 41867008,매물번호 41867008,공용,1인실,33.05㎡,300만원,33만원,경기도 수원시 권선구 곡반정동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\nTV\n,https://www.dabangapp.com/room/65bb55684be6e92f0d5a8724,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9a86a079dcae275c58d,매물번호 42086079,매물번호 42086079,공용,1인실,19.83㎡,1000만원,40만원,서울특별시 관악구 남현동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n붙박이장\n화재경보기\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cb326293d3020e2c4351a9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9af6a079dcae275c58e,매물번호 42155331,매물번호 42155331,공용,그 외,66.24㎡,2000만원,50만원,경기도 성남시 중원구 상대원동,일반사업자,\n,https://www.dabangapp.com/room/65cec81f56527c7b3b5df5df,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9b66a079dcae275c58f,매물번호 41993221,매물번호 41993221,공용,1인실,19.83㎡,500만원,45만원,경기도 오산시 누읍동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\nTV\n베란다\n비디오폰\nCCTV\n사설경비\n현관보안,https://www.dabangapp.com/room/65c322a62b266e28db48b0ee,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9bc6a079dcae275c590,매물번호 42282693,매물번호 42282693,공용,1인실,23.14㎡,200만원,35만원,서울특별시 동대문구 휘경동,일반사업자,벽걸이형\n냉장고\n세탁기\n가스레인지\n마당\n방범창,https://www.dabangapp.com/room/65d5b18d7cbfc55fed7eba3b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9c26a079dcae275c591,매물번호 40504401,매물번호 40504401,공용,1인실,19.83㎡,3000만원,70만원,서울특별시 관악구 봉천동,일반사업자,천장형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n붙박이장\n화재경보기\n비디오폰\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/6566e72164033615e2d767da,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9c96a079dcae275c592,매물번호 40504401,매물번호 40504401,공용,1인실,19.83㎡,3000만원,70만원,서울특별시 관악구 봉천동,일반사업자,벽걸이형\n스탠드형\n침대\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n가스레인지\n전자레인지\nTV\n붙박이장\n화재경보기\n베란다\n비디오폰\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65cae2b02320b810c9a6ddc9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9cf6a079dcae275c593,매물번호 42195088,매물번호 42195088,공용,1인실,21.49㎡,1000만원,35만원,서울특별시 중랑구 묵동,일반사업자,벽걸이형\n싱크대\n,https://www.dabangapp.com/room/65d075e2aef4c53d30b0a5ef,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9d66a079dcae275c594,매물번호 42313766,매물번호 42313766,공용,1인실,24.69㎡,4000만원,70만원,서울특별시 강서구 화곡동,일반사업자,신발장\n냉장고\n세탁기\n인덕션\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65d79307fb95e9661bec0af3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9dc6a079dcae275c595,매물번호 42113799,매물번호 42113799,공용,1인실,16.52㎡,1000만원,37만원,서울특별시 중랑구 묵동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n인덕션\n전자레인지\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cc788adac9af3f4abe3f64,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9e36a079dcae275c596,매물번호 41869803,매물번호 41869803,공용,그 외,36.36㎡,500만원,35만원,경기도 성남시 중원구 상대원동,일반사업자,싱크대\n,https://www.dabangapp.com/room/65bb82018ee8377b301acbf9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9e96a079dcae275c597,매물번호 41869803,매물번호 41869803,공용,그 외,36.36㎡,500만원,35만원,경기도 성남시 중원구 상대원동,일반사업자,천장형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\nTV\n화재경보기\n베란다\n비디오폰\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d732e2180a5a4db38ff2e2,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9f06a079dcae275c598,매물번호 42325932,매물번호 42325932,공용,그 외,42.97㎡,5000만원,100만원,서울특별시 중랑구 면목동,일반사업자,천장형\n식탁\n신발장\n냉장고\n샤워부스\n싱크대\n가스레인지\n인덕션\n화재경보기\n베란다\n무인택배함\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65d81eb6bde2ba03e665bf57,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9f66a079dcae275c599,매물번호 42297729,매물번호 42297729,공용,그 외,29.59㎡,250만원,180만원,"서울시 송파구 방이동 43-2, 1동",일반사업자,천장형\n침대\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/65d6c10179c71828e303453f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa9fd6a079dcae275c59a,매물번호 42323768,매물번호 42323768,공용,1인실,23.14㎡,200만원,35만원,경기도 수원시 영통구 매탄동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n전자레인지\nTV\n화재경보기\n베란다\nCCTV\n현관보안,https://www.dabangapp.com/room/65d810283091514f54b53263,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa036a079dcae275c59b,매물번호 42323768,매물번호 42323768,공용,1인실,23.14㎡,200만원,35만원,경기도 수원시 영통구 매탄동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\nTV\n붙박이장\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d97a71ce4ba8401891068b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa0a6a079dcae275c59c,매물번호 42306031,매물번호 42306031,공용,1인실,16.5㎡,200만원,30만원,서울특별시 관악구 봉천동,일반사업자,벽걸이형\n냉장고\n세탁기\n싱크대\n인덕션\n화재경보기\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d6eb898dc45033ad4ad36c,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa116a079dcae275c59d,매물번호 42233757,매물번호 42233757,공용,1인실,34㎡,4000만원,40만원,경기도 안양시 동안구 관양동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n,https://www.dabangapp.com/room/65d319c45b37f320bf628680,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa186a079dcae275c59e,매물번호 42061693,매물번호 42061693,공용,그 외,66.02㎡,1억만원,200만원,서울특별시 성북구 보문동2가,일반사업자,천장형\n옷장\n신발장\n냉장고\n인덕션\n화재경보기\n베란다\n무인택배함\n경비원\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cae7b26affc0109a6a49e9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa1e6a079dcae275c59f,매물번호 41852246,매물번호 41852246,공용,그 외,39.66㎡,3000만원,47만원,경기도 수원시 장안구 영화동,일반사업자,\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65baff03c0e02136c5a0f308,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa256a079dcae275c5a0,매물번호 41852246,매물번호 41852246,공용,그 외,39.66㎡,3000만원,47만원,경기도 수원시 장안구 영화동,일반사업자,\nCCTV\n현관보안,https://www.dabangapp.com/room/65a4a92befe2eb0daa280bc5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa2c6a079dcae275c5a1,매물번호 41507221,매물번호 41507221,공용,그 외,49㎡,600만원,55만원,경기도 평택시 서정동,일반사업자,싱크대\n현관보안,https://www.dabangapp.com/room/65a5f1116f71446ff2f7e7ab,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa326a079dcae275c5a2,매물번호 42342168,매물번호 42342168,공용,그 외,34㎡,1억만원,60만원,서울특별시 중랑구 묵동,일반사업자,\n,https://www.dabangapp.com/room/65d94845da019f718da66a7b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa396a079dcae275c5a3,매물번호 39723780,매물번호 39723780,공용,그 외,31.03㎡,500만원,40만원,경기도 수원시 팔달구 화서동,일반사업자,벽걸이형\n신발장\n세탁기\n싱크대\n가스레인지\n,https://www.dabangapp.com/room/6533dec3a32838567a84d348,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa456a079dcae275c5a4,매물번호 41775580,매물번호 41775580,공용,그 외,35.63㎡,1000만원,75만원,경기도 구리시 갈매동,일반사업자,천장형\n옷장\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n인덕션\n전자레인지\n붙박이장\n화재경보기\n무인택배함\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65b707c4e000ba1b3ee8b5c8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa4d6a079dcae275c5a5,매물번호 41803326,매물번호 41803326,공용,그 외,33.05㎡,5000만원,35만원,서울특별시 동대문구 휘경동,일반사업자,벽걸이형\n냉장고\n세탁기\n가스레인지\n,https://www.dabangapp.com/room/65b8529bfd4e400689033400,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa536a079dcae275c5a6,매물번호 41727564,매물번호 41727564,공용,1인실,21㎡,1000만원,45만원,서울특별시 양천구 목동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n인터폰\n현관보안\n방범창,https://www.dabangapp.com/room/65b318085c3f2d3d28ae6a9e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa5b6a079dcae275c5a7,매물번호 42324721,매물번호 42324721,공용,1인실,1.99㎡,300만원,37만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n화재경보기\n경비원\n비디오폰,https://www.dabangapp.com/room/65d81902689cff3def90ecec,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa626a079dcae275c5a8,매물번호 42236558,매물번호 42236558,공용,1인실,23.14㎡,1000만원,45만원,서울특별시 강동구 둔촌동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n,https://www.dabangapp.com/room/65d3f36ff6a0f03517738407,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa696a079dcae275c5a9,매물번호 41667491,매물번호 41667491,공용,그 외,39.93㎡,1000만원,85만원,경기도 구리시 갈매동,일반사업자,천장형\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n인덕션\n전자레인지\n붙박이장\n무인택배함\n경비원\n카드키\n현관보안,https://www.dabangapp.com/room/65af525f585bb22b963f8de3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa6f6a079dcae275c5aa,매물번호 41263029,매물번호 41263029,공용,1인실,16.52㎡,300만원,35만원,서울특별시 동작구 신대방동,일반사업자,책상\n옷장\n신발장\n냉장고\n세탁기\n인덕션\n전자레인지\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/659798a23132a0297b748ba9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa766a079dcae275c5ab,매물번호 42069571,매물번호 42069571,공용,1인실,13.4㎡,500만원,40만원,서울특별시 성북구 하월곡동,일반사업자,벽걸이형\n냉장고\n세탁기\n싱크대\nTV\n붙박이장\nCCTV,https://www.dabangapp.com/room/65caffc7b2ae670ce470c840,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa7d6a079dcae275c5ac,매물번호 42069571,매물번호 42069571,공용,1인실,13.4㎡,500만원,40만원,서울특별시 성북구 하월곡동,일반사업자,벽걸이형\n냉장고\n세탁기\n싱크대\nTV\n붙박이장\nCCTV,https://www.dabangapp.com/room/65bb4951bbf2180e37cd76ff,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa836a079dcae275c5ad,매물번호 42226511,매물번호 42226511,공용,그 외,78.26㎡,350만원,280만원,서울특별시 강남구 역삼동,일반사업자,벽걸이형\n침대\n책상\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n전자레인지\nTV\n붙박이장\n화재경보기\n베란다\n인터폰\n현관보안,https://www.dabangapp.com/room/65d2f607da2969519d36a9cb,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa8a6a079dcae275c5ae,매물번호 42233198,매물번호 42233198,공용,1인실,22㎡,300만원,29만원,경기도 수원시 권선구 세류동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n화재경보기\n테라스\n카드키,https://www.dabangapp.com/room/65d3143acb541124c67256f5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa916a079dcae275c5af,매물번호 42296200,매물번호 42296200,공용,1인실,19.83㎡,300만원,30만원,경기도 수원시 영통구 원천동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\nTV\n붙박이장\n화재경보기\n베란다\n인터폰\n방범창,https://www.dabangapp.com/room/65d6b778d2257d01443011b8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa986a079dcae275c5b0,매물번호 42107279,매물번호 42107279,공용,그 외,39㎡,8500만원,10만원,경기도 성남시 중원구 상대원동,일반사업자,가스레인지\n,https://www.dabangapp.com/room/65cc5554becf8962eb06e57f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaa9f6a079dcae275c5b1,매물번호 42216102,매물번호 42216102,공용,1인실,19.83㎡,100만원,48만원,경기도 오산시 원동,일반사업자,옷장\n신발장\n냉장고\n세탁기\n인덕션\n전자레인지\nTV\n화재경보기\nCCTV\n현관보안,https://www.dabangapp.com/room/65d2d2e60fe4bc71c5ed000a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaaa66a079dcae275c5b2,매물번호 42195612,매물번호 42195612,공용,그 외,76.03㎡,1억만원,50만원,경기도 화성시 반송동,일반사업자,\n,https://www.dabangapp.com/room/65d07c6893a64028a2dcf019,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaaad6a079dcae275c5b3,매물번호 41865870,매물번호 41865870,공용,1인실,33.05㎡,300만원,33만원,경기도 부천시 원미구 심곡동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n,https://www.dabangapp.com/room/65bb50e95fbc6d3453409079,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaab36a079dcae275c5b4,매물번호 42140870,매물번호 42140870,공용,그 외,23.14㎡,300만원,43만원,경기도 의정부시 의정부동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n비디오폰\n인터폰\nCCTV,https://www.dabangapp.com/room/65cdbb2201f9a73c8f4d544b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaaba6a079dcae275c5b5,매물번호 41875046,매물번호 41875046,공용,1인실,26.44㎡,2000만원,30만원,경기도 수원시 장안구 파장동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n인덕션\n,https://www.dabangapp.com/room/65bc4912aadd6d5415466c0a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaac06a079dcae275c5b6,매물번호 42271453,매물번호 42271453,공용,1인실,19.83㎡,100만원,39만원,경기도 의정부시 의정부동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nTV\n화재경보기\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d5692e10879f13b53906f0,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaac76a079dcae275c5b7,매물번호 41537058,매물번호 41537058,공용,그 외,59.5㎡,7000만원,60만원,서울특별시 관악구 신림동,일반사업자,스탠드형\n옷장\n싱크대\n가스레인지\n화재경보기\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65a76579dec6b74dc30b1d65,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaace6a079dcae275c5b8,매물번호 42291057,매물번호 42291057,공용,1인실,22㎡,4000만원,30만원,경기도 성남시 분당구 수내동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n,https://www.dabangapp.com/room/65d6a78617aae02017e5a1b2,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaad56a079dcae275c5b9,매물번호 41765166,매물번호 41765166,공용,그 외,72.44㎡,1억5000만원,30만원,경기도 하남시 신장동,일반사업자,\n,https://www.dabangapp.com/room/65b584634f31a16b500b6689,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaadc6a079dcae275c5ba,매물번호 42188603,매물번호 42188603,공용,1인실,19.83㎡,2500만원,30만원,서울특별시 강서구 화곡동,일반사업자,책상\n옷장\n신발장\n냉장고\n세탁기\n인덕션\nCCTV\n현관보안,https://www.dabangapp.com/room/65d042d59384410fd4a61bf7,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaae26a079dcae275c5bb,매물번호 42188603,매물번호 42188603,공용,그 외,19.83㎡,3억만원,10만원,서울특별시 강서구 화곡동,일반사업자,싱크대\n현관보안,https://www.dabangapp.com/room/65c2f676d95fcd1c126ce539,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daaaf06a079dcae275c5bc,매물번호 42155955,매물번호 42155955,공용,1인실,13.22㎡,1000만원,42만원,경기도 성남시 중원구 성남동,일반사업자,신발장\n냉장고\n세탁기\n인덕션\nCCTV\n현관보안,https://www.dabangapp.com/room/65cec923a4daca572a814070,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
